11.25,996.59,-0.19,0.0805768,0.0402884,0.1611531
11.06,1007.65,-0.19,0.0805768,0.0402884,0.1611531
10.87,1018.52,-0.12,0.0805768,0.0402884,0.1611531
10.75,1029.27,-0.13,0.0805768,0.0402884,0.1611531
10.62,1039.89,-0.18,0.0805768,0.0402884,0.1611531
10.44,1050.33,-0.13,0.0805768,0.0402884,0.1611531
10.31,1060.64,-0.19,0.0805768,0.0402884,0.1611531
10.12,1070.76,-0.12,0.0805768,0.0402884,0.1611531
10,1080.76,-0.19,0.0805768,0.0402884,0.1611531
9.81,1090.57,-0.12,0.0805768,0.0402884,0.1611531
9.69,1100.26,-0.19,0.0805768,0.0402884,0.1611531
9.5,1109.76,-0.13,0.0805768,0.0402884,0.1611531
9.37,1119.13,-0.18,0.0805768,0.0402884,0.1611531
9.19,1128.32,-0.13,0.0805768,0.0402884,0.1611531
9.06,1137.38,-0.19,0.0805768,0.0402884,0.1611531
8.87,1146.25,-0.18,0.0805768,0.0402884,0.1611531
8.69,1154.94,-0.13,0.0805768,0.0402884,0.1611531
8.56,1163.5,-0.19,0.0805768,0.0402884,0.1611531
8.37,1171.87,-0.12,0.0805768,0.0402884,0.1611531
8.25,1180.12,-0.19,0.0805768,0.0402884,0.1611531
8.06,1188.18,-0.19,0.0805768,0.0402884,0.1611531
7.87,1196.05,-0.12,0.0805768,0.0402884,0.1611531
7.75,1203.8,-0.13,0.0805768,0.0402884,0.1611531
7.62,1211.42,-0.18,0.0805768,0.0402884,0.1611531
7.44,1218.86,-0.13,0.0805768,0.0402884,0.1611531
7.31,1226.17,-0.19,0.0805768,0.0402884,0.1611531
7.12,1233.29,-0.12,0.0805768,0.0402884,0.1611531
7,1240.29,-0.19,0.0805768,0.0402884,0.1611531
6.81,1247.1,-0.19,0.0805768,0.0402884,0.1611531
6.62,1253.72,-0.12,0.0805768,0.0402884,0.1611531
6.5,1260.22,-0.19,0.0805768,0.0402884,0.1611531
6.31,1266.53,-0.12,0.0805768,0.0402884,0.1611531
6.19,1272.72,-0.19,0.0805768,0.0402884,0.1611531
6,1278.72,-0.13,0.0805768,0.0402884,0.1611531
5.87,1284.59,-0.18,0.0805768,0.0402884,0.1611531
5.69,1290.28,-0.13,0.0805768,0.0402884,0.1611531
5.56,1295.84,-0.19,0.0805768,0.0402884,0.1611531
5.37,1301.21,-0.12,0.0805768,0.0402884,0.1611531
5.25,1306.46,-0.13,0.0805768,0.0402884,0.1611531
5.12,1311.58,-0.18,0.0805768,0.0402884,0.1611531
4.94,1316.52,-0.13,0.0805768,0.0402884,0.1611531
4.81,1321.33,-0.19,0.0805768,0.0402884,0.1611531
4.62,1325.95,-0.12,0.0805768,0.0402884,0.1611531
4.5,1330.45,-0.19,0.0805768,0.0402884,0.1611531
4.31,1334.76,-0.12,0.0805768,0.0402884,0.1611531
4.19,1338.95,-0.19,0.0805768,0.0402884,0.1611531
4,1342.95,-0.13,0.0805768,0.0402884,0.1611531
3.87,1346.82,-0.18,0.0805768,0.0402884,0.1611531
3.69,1350.51,-0.13,0.0805768,0.0402884,0.1611531
3.56,1354.07,-0.19,0.0805768,0.0402884,0.1611531
3.37,1357.44,-0.12,0.0805768,0.0402884,0.1611531
3.25,1360.69,-0.13,0.0805768,0.0402884,0.1611531
3.12,1363.81,-0.18,0.0805768,0.0402884,0.1611531
2.94,1366.75,-0.13,0.0805768,0.0402884,0.1611531
2.81,1369.56,-0.12,0.0805768,0.0402884,0.1611531
2.69,1372.25,-0.19,0.0805768,0.0402884,0.1611531
2.5,1374.75,-0.13,0.0805768,0.0402884,0.1611531
2.37,1377.12,-0.12,0.0805768,0.0402884,0.1611531
2.25,1379.37,-0.19,0.0805768,0.0402884,0.1611531
2.06,1381.43,-0.12,0.0805768,0.0402884,0.1611531
1.94,1383.37,-0.19,0.0805768,0.0402884,0.1611531
1.75,1385.12,-0.13,0.0805768,0.0402884,0.1611531
1.62,1386.74,-0.12,0.0805768,0.0402884,0.1611531
1.5,1388.24,-0.13,0.0805768,0.0402884,0.1611531
1.37,1389.61,-0.18,0.0805768,0.0402884,0.1611531
1.19,1390.8,-0.13,0.0805768,0.0402884,0.1611531
1.06,1391.86,-0.12,0.0805768,0.0402884,0.1611531
0.94,1392.8,-0.13,0.0805768,0.0402884,0.1611531
0.81,1393.61,-0.19,0.0805768,0.0402884,0.1611531
0.62,1394.23,-0.12,0.0805768,0.0402884,0.1611531
0.5,1394.73,-0.13,0.0805768,0.0402884,0.1611531
0.37,1395.1,-0.12,0.0805768,0.0402884,0.1611531
0.25,1395.35,-0.19,0.0805768,0.0402884,0.1611531
0.06,1395.41,-0.12,0.0805768,0.0402884,0.1611531
-0.06,1395.35,-0.13,0.0805768,0.0402884,0.1611531
-0.19,1395.16,-0.19,0.0805768,0.0402884,0.1611531
-0.38,1394.78,-0.12,0.0805768,0.0402884,0.1611531
-0.5,1394.28,-0.13,0.0805768,0.0402884,0.1611531
-0.63,1393.65,-0.12,0.0805768,0.0402884,0.1611531
-0.75,1392.9,-0.19,0.0805768,0.0402884,0.1611531
-0.94,1391.96,-0.12,0.0805768,0.0402884,0.1611531
-1.06,1390.9,-0.13,0.0805768,0.0402884,0.1611531
-1.19,1389.71,-0.12,0.0805768,0.0402884,0.1611531
-1.31,1388.4,-0.19,0.0805768,0.0402884,0.1611531
-1.5,1386.9,-0.13,0.0805768,0.0402884,0.1611531
-1.63,1385.27,-0.12,0.0805768,0.0402884,0.1611531
-1.75,1383.52,-0.13,0.0805768,0.0402884,0.1611531
-1.88,1381.64,-0.18,0.0805768,0.0402884,0.1611531
-2.06,1379.58,-0.13,0.0805768,0.0402884,0.1611531
-2.19,1377.39,-0.12,0.0805768,0.0402884,0.1611531
-2.31,1375.08,-0.13,0.0805768,0.0402884,0.1611531
-2.44,1372.64,-0.19,0.0805768,0.0402884,0.1611531
-2.63,1370.01,-0.12,0.0805768,0.0402884,0.1611531
-2.75,1367.26,-0.13,0.0805768,0.0402884,0.1611531
-2.88,1364.38,-0.12,0.0805768,0.0402884,0.1611531
-3,1361.38,-0.13,0.0805768,0.0402884,0.1611531
-3.13,1358.25,-0.12,0.0805768,0.0402884,0.1611531
-3.25,1355,-0.19,0.0805768,0.0402884,0.1611531
-3.44,1351.56,-0.12,0.0805768,0.0402884,0.1611531
-3.56,1348,-0.13,0.0805768,0.0402884,0.1611531
-3.69,1344.31,-0.12,0.0805768,0.0402884,0.1611531
-3.81,1340.5,-0.13,0.0805768,0.0402884,0.1611531
-3.94,1336.56,-0.12,0.0805768,0.0402884,0.1611531
-4.06,1332.5,-0.13,0.0805768,0.0402884,0.1611531
-4.19,1328.31,-0.12,0.0805768,0.0402884,0.1611531
-4.31,1324,-0.13,0.0805768,0.0402884,0.1611531
-4.44,1319.56,-0.19,0.0805768,0.0402884,0.1611531
-4.63,1314.93,-0.12,0.0805768,0.0402884,0.1611531
-4.75,1310.18,-0.13,0.0805768,0.0402884,0.1611531
-4.88,1305.3,-0.12,0.0805768,0.0402884,0.1611531
-5,1300.3,-0.13,0.0805768,0.0402884,0.1611531
-5.13,1295.17,-0.12,0.0805768,0.0402884,0.1611531
-5.25,1289.92,-0.13,0.0805768,0.0402884,0.1611531
-5.38,1284.54,-0.12,0.0805768,0.0402884,0.1611531
-5.5,1279.04,-0.13,0.0805768,0.0402884,0.1611531
-5.63,1273.41,-0.12,0.0805768,0.0402884,0.1611531
-5.75,1267.66,-0.13,0.0805768,0.0402884,0.1611531
-5.88,1261.78,-0.18,0.0805768,0.0402884,0.1611531
-6.06,1255.72,-0.07,0.0805768,0.0402884,0.1611531
-6.13,1249.59,-0.12,0.0805768,0.0402884,0.1611531
-6.25,1243.34,-0.13,0.0805768,0.0402884,0.1611531
-6.38,1236.96,-0.18,0.0805768,0.0402884,0.1611531
-6.56,1230.4,-0.13,0.0805768,0.0402884,0.1611531
-6.69,1223.71,-0.12,0.0805768,0.0402884,0.1611531
-6.81,1216.9,-0.13,0.0805768,0.0402884,0.1611531
-6.94,1209.96,-0.12,0.0805768,0.0402884,0.1611531
-7.06,1202.9,-0.13,0.0805768,0.0402884,0.1611531
-7.19,1195.71,-0.12,0.0805768,0.0402884,0.1611531
-7.31,1188.4,-0.13,0.0805768,0.0402884,0.1611531
-7.44,1180.96,-0.12,0.0805768,0.0402884,0.1611531
-7.56,1173.4,-0.13,0.0805768,0.0402884,0.1611531
-7.69,1165.71,-0.12,0.0805768,0.0402884,0.1611531
-7.81,1157.9,-0.13,0.0805768,0.0402884,0.1611531
-7.94,1149.96,-0.12,0.0805768,0.0402884,0.1611531
-8.06,1141.9,-0.13,0.0805768,0.0402884,0.1611531
-8.19,1133.71,-0.12,0.0805768,0.0402884,0.1611531
-8.31,1125.4,-0.13,0.0805768,0.0402884,0.1611531
-8.44,1116.96,-0.12,0.0805768,0.0402884,0.1611531
-8.56,1108.4,-0.13,0.0805768,0.0402884,0.1611531
-8.69,1099.71,-0.12,0.0805768,0.0402884,0.1611531
-8.81,1090.9,-0.13,0.0805768,0.0402884,0.1611531
-8.94,1081.96,-0.12,0.0805768,0.0402884,0.1611531
-9.06,1072.9,-0.13,0.0805768,0.0402884,0.1611531
-9.19,1063.71,-0.12,0.0805768,0.0402884,0.1611531
-9.31,1054.4,-0.13,0.0805768,0.0402884,0.1611531
-9.44,1044.96,-0.19,0.0805768,0.0402884,0.1611531
-9.63,1035.33,-0.06,0.0805768,0.0402884,0.1611531
-9.69,1025.64,-0.19,0.0805768,0.0402884,0.1611531
-9.88,1015.76,-0.06,0.0805768,0.0402884,0.1611531
-9.94,1005.82,-0.19,0.0805768,0.0402884,0.1611531
-10.13,995.69,-0.12,0.0805768,0.0402884,0.1611531
-10.25,985.44,-0.06,0.0805768,0.0402884,0.1611531
-10.31,975.13,-0.13,0.0805768,0.0402884,0.1611531
-10.44,964.69,-0.19,0.0805768,0.0402884,0.1611531
-10.63,954.06,-0.12,0.0805768,0.0402884,0.1611531
-10.75,943.31,-0.06,0.0805768,0.0402884,0.1611531
-10.81,932.5,-0.13,0.0805768,0.0402884,0.1611531
-10.94,921.56,-0.19,0.0805768,0.0402884,0.1611531
-11.13,910.43,-0.06,0.0805768,0.0402884,0.1611531
-11.19,899.24,-0.12,0.0805768,0.0402884,0.1611531
-11.31,887.93,-0.13,0.0805768,0.0402884,0.1611531
-11.44,876.49,-0.12,0.0805768,0.0402884,0.1611531
-11.56,864.93,-0.13,0.0805768,0.0402884,0.1611531
-11.69,853.24,-0.12,0.0805768,0.0402884,0.1611531
-11.81,841.43,-0.13,0.0805768,0.0402884,0.1611531
-11.94,829.49,-0.12,0.0805768,0.0402884,0.1611531
-12.06,817.43,-0.13,0.0805768,0.0402884,0.1611531
-12.19,805.24,-0.06,0.0805768,0.0402884,0.1611531
-12.25,792.99,-0.13,0.0805768,0.0402884,0.1611531
-12.38,780.61,-0.12,0.0805768,0.0402884,0.1611531
-12.5,768.11,-0.13,0.0805768,0.0402884,0.1611531
-12.63,755.48,-0.12,0.0805768,0.0402884,0.1611531
-12.75,742.73,-0.13,0.0805768,0.0402884,0.1611531
-12.88,729.85,-0.12,0.0805768,0.0402884,0.1611531
-13,716.85,-0.13,0.0805768,0.0402884,0.1611531
-13.13,703.72,-0.06,0.0805768,0.0402884,0.1611531
-13.19,690.53,-0.12,0.0805768,0.0402884,0.1611531
-13.31,677.22,-0.13,0.0805768,0.0402884,0.1611531
-13.44,663.78,-0.12,0.0805768,0.0402884,0.1611531
-13.56,650.22,-0.07,0.0805768,0.0402884,0.1611531
-13.63,636.59,-0.12,0.0805768,0.0402884,0.1611531
-13.75,622.84,-0.13,0.0805768,0.0402884,0.1611531
-13.88,608.96,-0.12,0.0805768,0.0402884,0.1611531
-14,594.96,-0.06,0.0805768,0.0402884,0.1611531
-14.06,580.9,-0.13,0.0805768,0.0402884,0.1611531
-14.19,566.71,-0.06,0.0805768,0.0402884,0.1611531
-14.25,552.46,-0.13,0.0805768,0.0402884,0.1611531
-14.38,538.08,-0.12,0.0805768,0.0402884,0.1611531
-14.5,523.58,-0.13,0.0805768,0.0402884,0.1611531
-14.63,508.95,-0.06,0.0805768,0.0402884,0.1611531
-14.69,494.26,-0.12,0.0805768,0.0402884,0.1611531
-14.81,479.45,-0.13,0.0805768,0.0402884,0.1611531
-14.94,464.51,-0.06,0.0805768,0.0402884,0.1611531
-15,449.51,-0.13,0.0805768,0.0402884,0.1611531
-15.13,434.38,-0.06,0.0805768,0.0402884,0.1611531
-15.19,419.19,-0.12,0.0805768,0.0402884,0.1611531
-15.31,403.88,-0.13,0.0805768,0.0402884,0.1611531
-15.44,388.44,-0.06,0.0805768,0.0402884,0.1611531
-15.5,372.94,-0.13,0.0805768,0.0402884,0.1611531
-15.63,357.31,-0.06,0.0805768,0.0402884,0.1611531
-15.69,341.62,-0.06,0.0805768,0.0402884,0.1611531
-15.75,325.87,-0.13,0.0805768,0.0402884,0.1611531
-15.88,309.99,-0.06,0.0805768,0.0402884,0.1611531
-15.94,294.05,-0.12,0.0805768,0.0402884,0.1611531
-16.06,277.99,-0.07,0.0805768,0.0402884,0.1611531
-16.13,261.86,-0.12,0.0805768,0.0402884,0.1611531
-16.25,245.61,-0.06,0.0805768,0.0402884,0.1611531
-16.31,229.3,-0.07,0.0805768,0.0402884,0.1611531
-16.38,212.92,-0.12,0.0805768,0.0402884,0.1611531
-16.5,196.42,-0.06,0.0805768,0.0402884,0.1611531
-16.56,179.86,-0.13,0.0805768,0.0402884,0.1611531
-16.69,163.17,-0.06,0.0805768,0.0402884,0.1611531
-16.75,146.42,-0.06,0.0805768,0.0402884,0.1611531
-16.81,129.61,-0.07,0.0805768,0.0402884,0.1611531
-16.88,112.73,-0.12,0.0805768,0.0402884,0.1611531
-17,95.73,-0.06,0.0805768,0.0402884,0.1611531
-17.06,78.67,-0.07,0.0805768,0.0402884,0.1611531
-17.13,61.54,-0.06,0.0805768,0.0402884,0.1611531
-17.19,44.35,-0.12,0.0805768,0.0402884,0.1611531
-17.31,27.04,-0.07,0.0805768,0.0402884,0.1611531
-17.38,9.66,-0.06,0.0805768,0.0402884,0.1611531
-17.44,-7.78,-0.12,0.0805768,0.0402884,0.1611531
-17.56,-25.34,-0.07,0.0805768,0.0402884,0.1611531
-17.63,-42.97,-0.06,0.0805768,0.0402884,0.1611531
-17.69,-60.66,-0.06,0.0805768,0.0402884,0.1611531
-17.75,-78.41,-0.06,0.0805768,0.0402884,0.1611531
-17.81,-96.22,-0.07,0.0805768,0.0402884,0.1611531
-17.88,-114.1,-0.06,0.0805768,0.0402884,0.1611531
-17.94,-132.04,-0.06,0.0805768,0.0402884,0.1611531
-18,-150.04,-0.06,0.0805768,0.0402884,0.1611531
-18.06,-168.1,-0.07,0.0805768,0.0402884,0.1611531
-18.13,-186.23,-0.06,0.0805768,0.0402884,0.1611531
-18.19,-204.42,-0.06,0.0805768,0.0402884,0.1611531
-18.25,-222.67,-0.06,0.0805768,0.0402884,0.1611531
-18.31,-240.98,-0.07,0.0805768,0.0402884,0.1611531
-18.38,-259.36,-0.06,0.0805768,0.0402884,0.1611531
-18.44,-277.8,0,0.0805768,0.0402884,0.1611531
-18.44,-296.24,-0.06,0.0805768,0.0402884,0.1611531
-18.5,-314.74,-0.06,0.0805768,0.0402884,0.1611531
-18.56,-333.3,-0.07,0.0805768,0.0402884,0.1611531
-18.63,-351.93,-0.06,0.0805768,0.0402884,0.1611531
-18.69,-370.62,-0.06,0.0805768,0.0402884,0.1611531
-18.75,-389.37,0,0.0805768,0.0402884,0.1611531
-18.75,-408.12,-0.06,0.0805768,0.0402884,0.1611531
-18.81,-426.93,-0.07,0.0805768,0.0402884,0.1611531
-18.88,-445.81,0,0.0805768,0.0402884,0.1611531
-18.88,-464.69,-0.06,0.0805768,0.0402884,0.1611531
-18.94,-483.63,0,0.0805768,0.0402884,0.1611531
-18.94,-502.57,-0.06,0.0805768,0.0402884,0.1611531
-19,-521.57,-0.06,0.0805768,0.0402884,0.1611531
-19.06,-540.63,0,0.0805768,0.0402884,0.1611531
-19.06,-559.69,-0.07,0.0805768,0.0402884,0.1611531
-19.13,-578.82,0,0.0805768,0.0402884,0.1611531
-19.13,-597.95,-0.06,0.0805768,0.0402884,0.1611531
-19.19,-617.14,0,0.0805768,0.0402884,0.1611531
-19.19,-636.33,-0.06,0.0805768,0.0402884,0.1611531
-19.25,-655.58,0,0.0805768,0.0402884,0.1611531
-19.25,-674.83,0,0.0805768,0.0402884,0.1611531
-19.25,-694.08,0,0.0805768,0.0402884,0.1611531
-19.25,-713.33,-0.06,0.0805768,0.0402884,0.1611531
-19.31,-732.64,-0.07,0.0805768,0.0402884,0.1611531
-19.38,-752.02,0,0.0805768,0.0402884,0.1611531
-19.38,-771.4,0,0.0805768,0.0402884,0.1611531
-19.38,-790.78,0,0.0805768,0.0402884,0.1611531
-19.38,-810.16,0,0.0805768,0.0402884,0.1611531
-19.38,-829.54,0,0.0805768,0.0402884,0.1611531
-19.38,-848.92,-0.06,0.0805768,0.0402884,0.1611531
-19.44,-868.36,0,0.0805768,0.0402884,0.1611531
-19.44,-887.8,0,0.0805768,0.0402884,0.1611531
-19.44,-907.24,0,0.0805768,0.0402884,0.1611531
-19.44,-926.68,0,0.0805768,0.0402884,0.1611531
-19.44,-946.12,0,0.0805768,0.0402884,0.1611531
-19.44,-965.56,0,0.0805768,0.0402884,0.1611531
-19.44,-985,0,0.0805768,0.0402884,0.1611531
-19.44,-1004.44,0,0.0805768,0.0402884,0.1611531
-19.44,-1023.88,0,0.0805768,0.0402884,0.1611531
-19.44,-1043.32,0.06,0.0805768,0.0402884,0.1611531
-19.38,-1062.7,0,0.0805768,0.0402884,0.1611531
-19.38,-1082.08,0,0.0805768,0.0402884,0.1611531
-19.38,-1101.46,0,0.0805768,0.0402884,0.1611531
-19.38,-1120.84,0,0.0805768,0.0402884,0.1611531
-19.38,-1140.22,0,0.0805768,0.0402884,0.1611531
-19.38,-1159.6,0.07,0.0805768,0.0402884,0.1611531
-19.31,-1178.91,0,0.0805768,0.0402884,0.1611531
-19.31,-1198.22,0,0.0805768,0.0402884,0.1611531
-19.31,-1217.53,0.06,0.0805768,0.0402884,0.1611531
-19.25,-1236.78,0,0.0805768,0.0402884,0.1611531
-19.25,-1256.03,0.06,0.0805768,0.0402884,0.1611531
-19.19,-1275.22,0,0.0805768,0.0402884,0.1611531
-19.19,-1294.41,0,0.0805768,0.0402884,0.1611531
-19.19,-1313.6,0.06,0.0805768,0.0402884,0.1611531
-19.13,-1332.73,0,0.0805768,0.0402884,0.1611531
-19.13,-1351.86,0.07,0.0805768,0.0402884,0.1611531
-19.06,-1370.92,0.06,0.0805768,0.0402884,0.1611531
-19,-1389.92,0.06,0.0805768,0.0402884,0.1611531
-18.94,-1408.86,0,0.0805768,0.0402884,0.1611531
-18.94,-1427.8,0.06,0.0805768,0.0402884,0.1611531
-18.88,-1446.68,0.07,0.0805768,0.0402884,0.1611531
-18.81,-1465.49,0,0.0805768,0.0402884,0.1611531
-18.81,-1484.3,0.06,0.0805768,0.0402884,0.1611531
-18.75,-1503.05,0.06,0.0805768,0.0402884,0.1611531
-18.69,-1521.74,0.06,0.0805768,0.0402884,0.1611531
-18.63,-1540.37,0,0.0805768,0.0402884,0.1611531
-18.63,-1559,0.07,0.0805768,0.0402884,0.1611531
-18.56,-1577.56,0.06,0.0805768,0.0402884,0.1611531
-18.5,-1596.06,0.06,0.0805768,0.0402884,0.1611531
-18.44,-1614.5,0.06,0.0805768,0.0402884,0.1611531
-18.38,-1632.88,0.07,0.0805768,0.0402884,0.1611531
-18.31,-1651.19,0.06,0.0805768,0.0402884,0.1611531
-18.25,-1669.44,0.06,0.0805768,0.0402884,0.1611531
-18.19,-1687.63,0.06,0.0805768,0.0402884,0.1611531
-18.13,-1705.76,0.07,0.0805768,0.0402884,0.1611531
-18.06,-1723.82,0.12,0.0805768,0.0402884,0.1611531
-17.94,-1741.76,0.06,0.0805768,0.0402884,0.1611531
-17.88,-1759.64,0.07,0.0805768,0.0402884,0.1611531
-17.81,-1777.45,0.06,0.0805768,0.0402884,0.1611531
-17.75,-1795.2,0.06,0.0805768,0.0402884,0.1611531
-17.69,-1812.89,0.06,0.0805768,0.0402884,0.1611531
-17.63,-1830.52,0.07,0.0805768,0.0402884,0.1611531
-17.56,-1848.08,0.12,0.0805768,0.0402884,0.1611531
-17.44,-1865.52,0.06,0.0805768,0.0402884,0.1611531
-17.38,-1882.9,0.07,0.0805768,0.0402884,0.1611531
-17.31,-1900.21,0.12,0.0805768,0.0402884,0.1611531
-17.19,-1917.4,0.06,0.0805768,0.0402884,0.1611531
-17.13,-1934.53,0.07,0.0805768,0.0402884,0.1611531
-17.06,-1951.59,0.12,0.0805768,0.0402884,0.1611531
-16.94,-1968.53,0.06,0.0805768,0.0402884,0.1611531
-16.88,-1985.41,0.07,0.0805768,0.0402884,0.1611531
-16.81,-2002.22,0.12,0.0805768,0.0402884,0.1611531
-16.69,-2018.91,0.06,0.0805768,0.0402884,0.1611531
-16.63,-2035.54,0.13,0.0805768,0.0402884,0.1611531
-16.5,-2052.04,0.06,0.0805768,0.0402884,0.1611531
-16.44,-2068.48,0.13,0.0805768,0.0402884,0.1611531
-16.31,-2084.79,0.06,0.0805768,0.0402884,0.1611531
-16.25,-2101.04,0.12,0.0805768,0.0402884,0.1611531
-16.13,-2117.17,0.07,0.0805768,0.0402884,0.1611531
-16.06,-2133.23,0.12,0.0805768,0.0402884,0.1611531
-15.94,-2149.17,0.13,0.0805768,0.0402884,0.1611531
-15.81,-2164.98,0.06,0.0805768,0.0402884,0.1611531
-15.75,-2180.73,0.12,0.0805768,0.0402884,0.1611531
-15.63,-2196.36,0.13,0.0805768,0.0402884,0.1611531
-15.5,-2211.86,0.12,0.0805768,0.0402884,0.1611531
-15.38,-2227.24,0.07,0.0805768,0.0402884,0.1611531
-15.31,-2242.55,0.12,0.0805768,0.0402884,0.1611531
-15.19,-2257.74,0.06,0.0805768,0.0402884,0.1611531
-15.13,-2272.87,0.13,0.0805768,0.0402884,0.1611531
-15,-2287.87,0.12,0.0805768,0.0402884,0.1611531
-14.88,-2302.75,0.13,0.0805768,0.0402884,0.1611531
-14.75,-2317.5,0.12,0.0805768,0.0402884,0.1611531
-14.63,-2332.13,0.13,0.0805768,0.0402884,0.1611531
-14.5,-2346.63,0.12,0.0805768,0.0402884,0.1611531
-14.38,-2361.01,0.07,0.0805768,0.0402884,0.1611531
-14.31,-2375.32,0.12,0.0805768,0.0402884,0.1611531
-14.19,-2389.51,0.13,0.0805768,0.0402884,0.1611531
-14.06,-2403.57,0.12,0.0805768,0.0402884,0.1611531
-13.94,-2417.51,0.13,0.0805768,0.0402884,0.1611531
-13.81,-2431.32,0.12,0.0805768,0.0402884,0.1611531
-13.69,-2445.01,0.06,0.0805768,0.0402884,0.1611531
-13.63,-2458.64,0.13,0.0805768,0.0402884,0.1611531
-13.5,-2472.14,0.12,0.0805768,0.0402884,0.1611531
-13.38,-2485.52,0.13,0.0805768,0.0402884,0.1611531
-13.25,-2498.77,0.12,0.0805768,0.0402884,0.1611531
-13.13,-2511.9,0.13,0.0805768,0.0402884,0.1611531
-13,-2524.9,0.12,0.0805768,0.0402884,0.1611531
-12.88,-2537.78,0.13,0.0805768,0.0402884,0.1611531
-12.75,-2550.53,0.12,0.0805768,0.0402884,0.1611531
-12.63,-2563.16,0.13,0.0805768,0.0402884,0.1611531
-12.5,-2575.66,0.12,0.0805768,0.0402884,0.1611531
-12.38,-2588.04,0.13,0.0805768,0.0402884,0.1611531
-12.25,-2600.29,0.12,0.0805768,0.0402884,0.1611531
-12.13,-2612.42,0.07,0.0805768,0.0402884,0.1611531
-12.06,-2624.48,0.18,0.0805768,0.0402884,0.1611531
-11.88,-2636.36,0.13,0.0805768,0.0402884,0.1611531
-11.75,-2648.11,0.06,0.0805768,0.0402884,0.1611531
